InstanceID,SessionID,WeekStart,Day,Date,Time,DurationMin,Venue,Address,City,Latitude,Longitude,Coach,Program,Type,Capacity,BookedCount,Status,SpaceOrFull,ClientName,Notes,VenueKey,Timezone,Title,StartISO,EndISO
AUCKLAND-HOOP33-2000-WED-20260303,AUCKLAND-HOOP33-2000-WED,1/03/2026,Wednesday,3/03/2026,20:00:00,0,Hoop33,165-169 Target Road Auckland 0627,Auckland,-36.768635,174.736347,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|Hoop33,Pacific/Auckland,FAM 1:1 • Hoop33,2026-01-28T20:00:00+13:00,2026-01-28T20:00:00+13:00
AUCKLAND-THEPHYSIOCO-0800-WED-20260303,AUCKLAND-THEPHYSIOCO-0800-WED,1/03/2026,Wednesday,3/03/2026,8:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T08:00:00+13:00,2026-01-28T08:00:00+13:00
AUCKLAND-THEPHYSIOCO-0830-WED-20260303,AUCKLAND-THEPHYSIOCO-0830-WED,1/03/2026,Wednesday,3/03/2026,8:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T08:30:00+13:00,2026-01-28T08:30:00+13:00
AUCKLAND-THEPHYSIOCO-0900-WED-20260303,AUCKLAND-THEPHYSIOCO-0900-WED,1/03/2026,Wednesday,3/03/2026,9:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T09:00:00+13:00,2026-01-28T09:00:00+13:00
AUCKLAND-THEPHYSIOCO-0930-WED-20260303,AUCKLAND-THEPHYSIOCO-0930-WED,1/03/2026,Wednesday,3/03/2026,9:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T09:30:00+13:00,2026-01-28T09:30:00+13:00
AUCKLAND-THEPHYSIOCO-1000-WED-20260303,AUCKLAND-THEPHYSIOCO-1000-WED,1/03/2026,Wednesday,3/03/2026,10:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T10:00:00+13:00,2026-01-28T10:00:00+13:00
AUCKLAND-THEPHYSIOCO-1030-WED-20260303,AUCKLAND-THEPHYSIOCO-1030-WED,1/03/2026,Wednesday,3/03/2026,10:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T10:30:00+13:00,2026-01-28T10:30:00+13:00
AUCKLAND-THEPHYSIOCO-1100-WED-20260303,AUCKLAND-THEPHYSIOCO-1100-WED,1/03/2026,Wednesday,3/03/2026,11:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T11:00:00+13:00,2026-01-28T11:00:00+13:00
AUCKLAND-THEPHYSIOCO-1130-WED-20260303,AUCKLAND-THEPHYSIOCO-1130-WED,1/03/2026,Wednesday,3/03/2026,11:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T11:30:00+13:00,2026-01-28T11:30:00+13:00
AUCKLAND-THEPHYSIOCO-1200-WED-20260303,AUCKLAND-THEPHYSIOCO-1200-WED,1/03/2026,Wednesday,3/03/2026,12:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T12:00:00+13:00,2026-01-28T12:00:00+13:00
AUCKLAND-THEPHYSIOCO-1230-WED-20260303,AUCKLAND-THEPHYSIOCO-1230-WED,1/03/2026,Wednesday,3/03/2026,12:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T12:30:00+13:00,2026-01-28T12:30:00+13:00
AUCKLAND-THEPHYSIOCO-1300-WED-20260303,AUCKLAND-THEPHYSIOCO-1300-WED,1/03/2026,Wednesday,3/03/2026,13:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T13:00:00+13:00,2026-01-28T13:00:00+13:00
AUCKLAND-THEPHYSIOCO-1330-WED-20260303,AUCKLAND-THEPHYSIOCO-1330-WED,1/03/2026,Wednesday,3/03/2026,13:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T13:30:00+13:00,2026-01-28T13:30:00+13:00
AUCKLAND-THEPHYSIOCO-1400-WED-20260303,AUCKLAND-THEPHYSIOCO-1400-WED,1/03/2026,Wednesday,3/03/2026,14:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T14:00:00+13:00,2026-01-28T14:00:00+13:00
AUCKLAND-THEPHYSIOCO-1430-WED-20260303,AUCKLAND-THEPHYSIOCO-1430-WED,1/03/2026,Wednesday,3/03/2026,14:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T14:30:00+13:00,2026-01-28T14:30:00+13:00
AUCKLAND-THEPHYSIOCO-1500-WED-20260303,AUCKLAND-THEPHYSIOCO-1500-WED,1/03/2026,Wednesday,3/03/2026,15:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T15:00:00+13:00,2026-01-28T15:00:00+13:00
AUCKLAND-THEPHYSIOCO-1530-WED-20260303,AUCKLAND-THEPHYSIOCO-1530-WED,1/03/2026,Wednesday,3/03/2026,15:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T15:30:00+13:00,2026-01-28T15:30:00+13:00
AUCKLAND-THEPHYSIOCO-1600-WED-20260303,AUCKLAND-THEPHYSIOCO-1600-WED,1/03/2026,Wednesday,3/03/2026,16:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T16:00:00+13:00,2026-01-28T16:00:00+13:00
AUCKLAND-THEPHYSIOCO-1630-WED-20260303,AUCKLAND-THEPHYSIOCO-1630-WED,1/03/2026,Wednesday,3/03/2026,16:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T16:30:00+13:00,2026-01-28T16:30:00+13:00
AUCKLAND-THEPHYSIOCO-1700-WED-20260303,AUCKLAND-THEPHYSIOCO-1700-WED,1/03/2026,Wednesday,3/03/2026,17:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T17:00:00+13:00,2026-01-28T17:00:00+13:00
AUCKLAND-THEPHYSIOCO-1730-WED-20260303,AUCKLAND-THEPHYSIOCO-1730-WED,1/03/2026,Wednesday,3/03/2026,17:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T17:30:00+13:00,2026-01-28T17:30:00+13:00
AUCKLAND-THEPHYSIOCO-1800-WED-20260303,AUCKLAND-THEPHYSIOCO-1800-WED,1/03/2026,Wednesday,3/03/2026,18:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T18:00:00+13:00,2026-01-28T18:00:00+13:00
AUCKLAND-THEPHYSIOCO-1830-WED-20260303,AUCKLAND-THEPHYSIOCO-1830-WED,1/03/2026,Wednesday,3/03/2026,18:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T18:30:00+13:00,2026-01-28T18:30:00+13:00
AUCKLAND-THEPHYSIOCO-1900-WED-20260303,AUCKLAND-THEPHYSIOCO-1900-WED,1/03/2026,Wednesday,3/03/2026,19:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T19:00:00+13:00,2026-01-28T19:00:00+13:00
AUCKLAND-THEPHYSIOCO-1930-WED-20260303,AUCKLAND-THEPHYSIOCO-1930-WED,1/03/2026,Wednesday,3/03/2026,19:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T19:30:00+13:00,2026-01-28T19:30:00+13:00
AUCKLAND-THEPHYSIOCO-2000-WED-20260303,AUCKLAND-THEPHYSIOCO-2000-WED,1/03/2026,Wednesday,3/03/2026,20:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-28T20:00:00+13:00,2026-01-28T20:00:00+13:00
AUCKLAND-09THRIVE-0800-WED-20260303,AUCKLAND-09THRIVE-0800-WED,1/03/2026,Wednesday,3/03/2026,8:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T08:00:00+13:00,2026-01-28T08:00:00+13:00
AUCKLAND-09THRIVE-0830-WED-20260303,AUCKLAND-09THRIVE-0830-WED,1/03/2026,Wednesday,3/03/2026,8:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T08:30:00+13:00,2026-01-28T08:30:00+13:00
AUCKLAND-09THRIVE-0900-WED-20260303,AUCKLAND-09THRIVE-0900-WED,1/03/2026,Wednesday,3/03/2026,9:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T09:00:00+13:00,2026-01-28T09:00:00+13:00
AUCKLAND-09THRIVE-0930-WED-20260303,AUCKLAND-09THRIVE-0930-WED,1/03/2026,Wednesday,3/03/2026,9:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T09:30:00+13:00,2026-01-28T09:30:00+13:00
AUCKLAND-09THRIVE-1000-WED-20260303,AUCKLAND-09THRIVE-1000-WED,1/03/2026,Wednesday,3/03/2026,10:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T10:00:00+13:00,2026-01-28T10:00:00+13:00
AUCKLAND-09THRIVE-1030-WED-20260303,AUCKLAND-09THRIVE-1030-WED,1/03/2026,Wednesday,3/03/2026,10:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T10:30:00+13:00,2026-01-28T10:30:00+13:00
AUCKLAND-09THRIVE-1100-WED-20260303,AUCKLAND-09THRIVE-1100-WED,1/03/2026,Wednesday,3/03/2026,11:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T11:00:00+13:00,2026-01-28T11:00:00+13:00
AUCKLAND-09THRIVE-1130-WED-20260303,AUCKLAND-09THRIVE-1130-WED,1/03/2026,Wednesday,3/03/2026,11:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T11:30:00+13:00,2026-01-28T11:30:00+13:00
AUCKLAND-09THRIVE-1200-WED-20260303,AUCKLAND-09THRIVE-1200-WED,1/03/2026,Wednesday,3/03/2026,12:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T12:00:00+13:00,2026-01-28T12:00:00+13:00
AUCKLAND-09THRIVE-1230-WED-20260303,AUCKLAND-09THRIVE-1230-WED,1/03/2026,Wednesday,3/03/2026,12:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T12:30:00+13:00,2026-01-28T12:30:00+13:00
AUCKLAND-09THRIVE-1300-WED-20260303,AUCKLAND-09THRIVE-1300-WED,1/03/2026,Wednesday,3/03/2026,13:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T13:00:00+13:00,2026-01-28T13:00:00+13:00
AUCKLAND-09THRIVE-1330-WED-20260303,AUCKLAND-09THRIVE-1330-WED,1/03/2026,Wednesday,3/03/2026,13:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T13:30:00+13:00,2026-01-28T13:30:00+13:00
AUCKLAND-09THRIVE-1400-WED-20260303,AUCKLAND-09THRIVE-1400-WED,1/03/2026,Wednesday,3/03/2026,14:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T14:00:00+13:00,2026-01-28T14:00:00+13:00
AUCKLAND-09THRIVE-1430-WED-20260303,AUCKLAND-09THRIVE-1430-WED,1/03/2026,Wednesday,3/03/2026,14:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T14:30:00+13:00,2026-01-28T14:30:00+13:00
AUCKLAND-09THRIVE-1500-WED-20260303,AUCKLAND-09THRIVE-1500-WED,1/03/2026,Wednesday,3/03/2026,15:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T15:00:00+13:00,2026-01-28T15:00:00+13:00
AUCKLAND-09THRIVE-1530-WED-20260303,AUCKLAND-09THRIVE-1530-WED,1/03/2026,Wednesday,3/03/2026,15:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T15:30:00+13:00,2026-01-28T15:30:00+13:00
AUCKLAND-09THRIVE-1600-WED-20260303,AUCKLAND-09THRIVE-1600-WED,1/03/2026,Wednesday,3/03/2026,16:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T16:00:00+13:00,2026-01-28T16:00:00+13:00
AUCKLAND-09THRIVE-1630-WED-20260303,AUCKLAND-09THRIVE-1630-WED,1/03/2026,Wednesday,3/03/2026,16:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T16:30:00+13:00,2026-01-28T16:30:00+13:00
AUCKLAND-09THRIVE-1700-WED-20260303,AUCKLAND-09THRIVE-1700-WED,1/03/2026,Wednesday,3/03/2026,17:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T17:00:00+13:00,2026-01-28T17:00:00+13:00
AUCKLAND-09THRIVE-1730-WED-20260303,AUCKLAND-09THRIVE-1730-WED,1/03/2026,Wednesday,3/03/2026,17:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T17:30:00+13:00,2026-01-28T17:30:00+13:00
AUCKLAND-09THRIVE-1800-WED-20260303,AUCKLAND-09THRIVE-1800-WED,1/03/2026,Wednesday,3/03/2026,18:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T18:00:00+13:00,2026-01-28T18:00:00+13:00
AUCKLAND-09THRIVE-1830-WED-20260303,AUCKLAND-09THRIVE-1830-WED,1/03/2026,Wednesday,3/03/2026,18:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T18:30:00+13:00,2026-01-28T18:30:00+13:00
AUCKLAND-09THRIVE-1900-WED-20260303,AUCKLAND-09THRIVE-1900-WED,1/03/2026,Wednesday,3/03/2026,19:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T19:00:00+13:00,2026-01-28T19:00:00+13:00
AUCKLAND-09THRIVE-1930-WED-20260303,AUCKLAND-09THRIVE-1930-WED,1/03/2026,Wednesday,3/03/2026,19:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T19:30:00+13:00,2026-01-28T19:30:00+13:00
AUCKLAND-09THRIVE-2000-WED-20260303,AUCKLAND-09THRIVE-2000-WED,1/03/2026,Wednesday,3/03/2026,20:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-28T20:00:00+13:00,2026-01-28T20:00:00+13:00
AUCKLAND-FORTKNOX-0800-WED-20260303,AUCKLAND-FORTKNOX-0800-WED,1/03/2026,Wednesday,3/03/2026,8:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T08:00:00+13:00,2026-01-28T08:00:00+13:00
AUCKLAND-FORTKNOX-0830-WED-20260303,AUCKLAND-FORTKNOX-0830-WED,1/03/2026,Wednesday,3/03/2026,8:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T08:30:00+13:00,2026-01-28T08:30:00+13:00
AUCKLAND-FORTKNOX-0900-WED-20260303,AUCKLAND-FORTKNOX-0900-WED,1/03/2026,Wednesday,3/03/2026,9:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T09:00:00+13:00,2026-01-28T09:00:00+13:00
AUCKLAND-FORTKNOX-0930-WED-20260303,AUCKLAND-FORTKNOX-0930-WED,1/03/2026,Wednesday,3/03/2026,9:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T09:30:00+13:00,2026-01-28T09:30:00+13:00
AUCKLAND-FORTKNOX-1000-WED-20260303,AUCKLAND-FORTKNOX-1000-WED,1/03/2026,Wednesday,3/03/2026,10:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T10:00:00+13:00,2026-01-28T10:00:00+13:00
AUCKLAND-FORTKNOX-1030-WED-20260303,AUCKLAND-FORTKNOX-1030-WED,1/03/2026,Wednesday,3/03/2026,10:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T10:30:00+13:00,2026-01-28T10:30:00+13:00
AUCKLAND-FORTKNOX-1100-WED-20260303,AUCKLAND-FORTKNOX-1100-WED,1/03/2026,Wednesday,3/03/2026,11:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T11:00:00+13:00,2026-01-28T11:00:00+13:00
AUCKLAND-FORTKNOX-1130-WED-20260303,AUCKLAND-FORTKNOX-1130-WED,1/03/2026,Wednesday,3/03/2026,11:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T11:30:00+13:00,2026-01-28T11:30:00+13:00
AUCKLAND-FORTKNOX-1200-WED-20260303,AUCKLAND-FORTKNOX-1200-WED,1/03/2026,Wednesday,3/03/2026,12:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T12:00:00+13:00,2026-01-28T12:00:00+13:00
AUCKLAND-FORTKNOX-1230-WED-20260303,AUCKLAND-FORTKNOX-1230-WED,1/03/2026,Wednesday,3/03/2026,12:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T12:30:00+13:00,2026-01-28T12:30:00+13:00
AUCKLAND-FORTKNOX-1300-WED-20260303,AUCKLAND-FORTKNOX-1300-WED,1/03/2026,Wednesday,3/03/2026,13:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T13:00:00+13:00,2026-01-28T13:00:00+13:00
AUCKLAND-FORTKNOX-1330-WED-20260303,AUCKLAND-FORTKNOX-1330-WED,1/03/2026,Wednesday,3/03/2026,13:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T13:30:00+13:00,2026-01-28T13:30:00+13:00
AUCKLAND-FORTKNOX-1400-WED-20260303,AUCKLAND-FORTKNOX-1400-WED,1/03/2026,Wednesday,3/03/2026,14:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T14:00:00+13:00,2026-01-28T14:00:00+13:00
AUCKLAND-FORTKNOX-1430-WED-20260303,AUCKLAND-FORTKNOX-1430-WED,1/03/2026,Wednesday,3/03/2026,14:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T14:30:00+13:00,2026-01-28T14:30:00+13:00
AUCKLAND-FORTKNOX-1500-WED-20260303,AUCKLAND-FORTKNOX-1500-WED,1/03/2026,Wednesday,3/03/2026,15:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T15:00:00+13:00,2026-01-28T15:00:00+13:00
AUCKLAND-FORTKNOX-1530-WED-20260303,AUCKLAND-FORTKNOX-1530-WED,1/03/2026,Wednesday,3/03/2026,15:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T15:30:00+13:00,2026-01-28T15:30:00+13:00
AUCKLAND-FORTKNOX-1600-WED-20260303,AUCKLAND-FORTKNOX-1600-WED,1/03/2026,Wednesday,3/03/2026,16:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T16:00:00+13:00,2026-01-28T16:00:00+13:00
AUCKLAND-FORTKNOX-1630-WED-20260303,AUCKLAND-FORTKNOX-1630-WED,1/03/2026,Wednesday,3/03/2026,16:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T16:30:00+13:00,2026-01-28T16:30:00+13:00
AUCKLAND-FORTKNOX-1700-WED-20260303,AUCKLAND-FORTKNOX-1700-WED,1/03/2026,Wednesday,3/03/2026,17:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T17:00:00+13:00,2026-01-28T17:00:00+13:00
AUCKLAND-FORTKNOX-1730-WED-20260303,AUCKLAND-FORTKNOX-1730-WED,1/03/2026,Wednesday,3/03/2026,17:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T17:30:00+13:00,2026-01-28T17:30:00+13:00
AUCKLAND-FORTKNOX-1800-WED-20260303,AUCKLAND-FORTKNOX-1800-WED,1/03/2026,Wednesday,3/03/2026,18:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T18:00:00+13:00,2026-01-28T18:00:00+13:00
